,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,GC,EFreq,BPP,Dadj,SEadj,DiffMFE.EFE,Ar,Ur,Gr,Cr,AAr,GGr,CCr,UUr,AGr,ACr,AUr,GAr,GCr,GUr,CAr,CGr,CUr,UAr,UGr,UCr,Length,AU.GCr,Hl,Steml5,Steml3,BP,BP5,BP3,Mism5,Mism3,Bulge5,Bulge3,BulgeN1.5,BulgeN1.3,BulgeN2.5,BulgeN2.3,BulgeN3.5,BulgeN3.3,BulgeN4.5,BulgeN4.3,BulgeN5.5,BulgeN5.3,AUp,GCp,GUp,MFE,MFEadj,EFE,EFEadj,CFE,CDE,MEAFE,MEA,ED,MFEadj.GC,MFEadj.BP,dG,dGadj,dH,dHadj,dS,dSadj,dT,dTadj
ENSSSCT00000063950.1,0,0.0178571428571429,0.0178571428571429,0.0178571428571429,0,0.0535714285714286,0.0357142857142857,0.0357142857142857,0,0.0178571428571429,0,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0892857142857143,0.178571428571429,0,0,0,0.0535714285714286,0,0,0,0.232142857142857,0,0,0.0178571428571429,0.0357142857142857,0,0.0178571428571429,0.0178571428571429,0.0535714285714286,0.654320987654321,0.0966,0.283950617283951,0.0318518518518519,0.0237946094195567,0.0177777777777778,0.185185185185185,0.160493827160494,0.345679012345679,0.308641975308642,0.0246913580246914,0.0987654320987654,0.0740740740740741,0.0246913580246914,0.0740740740740741,0.0617283950617284,0.0246913580246914,0.0864197530864197,0.0987654320987654,0.0493827160493827,0.0740740740740741,0.0740740740740741,0.0617283950617284,0,0.0740740740740741,0.0617283950617284,0.417910447761194,0.126912606777434,0.347826086956522,0.238095238095238,0.256410256410256,0.242424242424242,0.242424242424242,0.242424242424242,0.238095238095238,0.25,0.5,0.5,0.428571428571429,0.5,0.25,0.2,0,0,0,0,0,0,0.176470588235294,0.366666666666667,0.0833333333333333,0.711926605504587,0.630341152193256,0.705732018985031,0.624801745740561,0.513513513513513,0.0836298932384342,0.537065052950076,0.44495044200375,0.0834338075717386,0.800576853743541,0.555819418625523,0.718623481781377,0.687264451251881,0.626311844077961,0.430758407478409,0.594924284913068,0.375242776708047,0.357630979498861,0.328780968176635
ENSSSCT00000020150.2,0,0,0,0,0,0.0344827586206897,0.0459770114942529,0.126436781609195,0,0,0,0.0344827586206897,0,0.0114942528735632,0.0229885057471264,0.206896551724138,0.0114942528735632,0,0,0.0229885057471264,0.0114942528735632,0,0.0114942528735632,0.137931034482759,0.0114942528735632,0.0229885057471264,0,0.0459770114942529,0.0114942528735632,0.0114942528735632,0.0229885057471264,0.195402298850575,0.467391304347826,0.1203,0.41304347826087,0.0284782608695652,0.0214438370227819,0.0142391304347826,0.206521739130435,0.326086956521739,0.260869565217391,0.206521739130435,0.0217391304347826,0.0434782608695652,0.0217391304347826,0.0652173913043478,0.0434782608695652,0.0652173913043478,0.0760869565217391,0.0652173913043478,0.0434782608695652,0.0869565217391304,0.0760869565217391,0.0217391304347826,0.0760869565217391,0.0434782608695652,0.130434782608696,0.0760869565217391,0.582089552238806,0.342820779821821,0,0.642857142857143,0.615384615384615,0.696969696969697,0.696969696969697,0.696969696969697,0.333333333333333,0.2,0.5,0.25,0.571428571428571,0.166666666666667,0,0,0.333333333333333,0.25,0,0,0,0,0.441176470588235,0.333333333333333,0.666666666666667,0.590825688073394,0.598448832109759,0.587623220153341,0.598633369459654,0.460810810810811,0.0850533807829182,0.437216338880484,0.59911599249933,0.0781287677839402,0.562524070508073,0.807640455685211,0.540485829959514,0.58880011924898,0.353073463268366,0.216550731538041,0.30524397083567,0.144775890831647,0.353075170842825,0.229364501692349
ENSSSCT00000036781.1,0,0.0232558139534884,0,0.0465116279069767,0,0.0232558139534884,0.0116279069767442,0.0930232558139535,0,0,0,0.0465116279069767,0.0116279069767442,0,0.0348837209302326,0.162790697674419,0.0232558139534884,0,0,0.0232558139534884,0.0232558139534884,0,0.0232558139534884,0.104651162790698,0.0348837209302326,0.0232558139534884,0,0.0116279069767442,0.0116279069767442,0.0348837209302326,0.0581395348837209,0.174418604651163,0.436170212765957,0.0831,0.361702127659574,0.0541489361702128,0.020680135589997,0.0162765957446809,0.191489361702128,0.372340425531915,0.234042553191489,0.202127659574468,0.0425531914893617,0.0638297872340425,0.0106382978723404,0.0638297872340425,0.074468085106383,0.0212765957446809,0.0425531914893617,0.0425531914893617,0.0319148936170213,0.0851063829787234,0.0212765957446809,0.0212765957446809,0.138297872340426,0.0638297872340425,0.0638297872340425,0.138297872340426,0.611940298507463,0.396917849775513,0.173913043478261,0.619047619047619,0.615384615384615,0.575757575757576,0.575757575757576,0.575757575757576,0.476190476190476,0.4,0.625,0.5,0.428571428571429,0.333333333333333,0,0.2,0.333333333333333,0,0.5,0.333333333333333,0,0,0.382352941176471,0.266666666666667,0.666666666666667,0.803669724770642,0.826947303357345,0.795363271266886,0.826634316689971,0.581081081081081,0.172953736654804,0.612708018154312,0.583177069381195,0.170966964070412,0.741836259126923,0.895330476149807,0.765182186234818,0.832347142537285,0.519490254872564,0.489159895572439,0.455692652832305,0.400488023733701,0.168564920273348,0.142961983551275
ENSSSCT00000020348.2,0,0,0,0,0,0.0178571428571429,0,0.178571428571429,0,0,0,0.0357142857142857,0,0,0.0714285714285714,0.160714285714286,0,0.0178571428571429,0,0.0714285714285714,0.0178571428571429,0.0178571428571429,0.0357142857142857,0.0892857142857143,0,0.0178571428571429,0,0,0.0178571428571429,0,0,0.25,0.507246376811594,0.7723,0.36231884057971,0.00478260869565217,0.0288032524671839,0.0023188405797101,0.217391304347826,0.27536231884058,0.217391304347826,0.289855072463768,0.0289855072463768,0.0434782608695652,0.072463768115942,0.0579710144927536,0.101449275362319,0.0434782608695652,0.0434782608695652,0.072463768115942,0.0144927536231884,0.072463768115942,0.101449275362319,0.0144927536231884,0.0869565217391304,0.0144927536231884,0.0579710144927536,0.130434782608696,0.238805970149254,0.283439943141436,0.434782608695652,0.238095238095238,0.256410256410256,0.303030303030303,0.303030303030303,0.303030303030303,0.142857142857143,0.15,0.25,0.25,0.142857142857143,0.166666666666667,0.25,0.2,0,0,0,0,0,0,0.294117647058824,0.2,0.333333333333333,0.754128440366972,0.554959304723171,0.771084337349398,0.575276991913022,0.544594594594595,0.00355871886120996,0.571860816944024,0.344896865791589,0.00458162527128044,0.583803457688808,0.548320847406221,0.742914979757085,0.597134090923206,0.794602698650675,0.49182280093242,0.792484576556366,0.478622286564885,0.555808656036446,0.574879101860907
ENSSSCT00000028427.2,0,0,0,0.0121951219512195,0.0121951219512195,0,0,0.0731707317073171,0,0.0121951219512195,0.0121951219512195,0.048780487804878,0,0.024390243902439,0.0365853658536585,0.231707317073171,0,0,0,0.048780487804878,0.024390243902439,0.0121951219512195,0.0609756097560975,0.158536585365854,0.0121951219512195,0.024390243902439,0,0.024390243902439,0,0.048780487804878,0.0365853658536585,0.0853658536585366,0.673684210526316,0.0844,0.357894736842105,0.0490526315789474,0.0195421302029644,0.016,0.0947368421052632,0.231578947368421,0.389473684210526,0.284210526315789,0.0105263157894737,0.105263157894737,0.0526315789473684,0.0105263157894737,0.0631578947368421,0.0105263157894737,0.0105263157894737,0.0421052631578947,0.136842105263158,0.0631578947368421,0.0421052631578947,0.0315789473684211,0.147368421052632,0,0.147368421052632,0.0736842105263158,0.626865671641791,0.111396144278607,0.304347826086957,0.595238095238095,0.538461538461538,0.575757575757576,0.575757575757576,0.575757575757576,0.428571428571429,0.25,0.625,0.5,0.571428571428571,0.5,0.25,0.2,0.333333333333333,0,0,0,0,0,0.205882352941176,0.566666666666667,0.416666666666667,0.484403669724771,0.518833567988808,0.477911646586345,0.51489832058294,0.345945945945946,0.157651245551601,0.34947049924357,0.597508706134476,0.148782252230528,0.74171974522293,0.708893263414705,0.441295546558704,0.515461168515785,0.285232383808096,0.176102357609326,0.245513180033651,0.118582088998856,0.428246013667426,0.235400970031589
ENSSSCT00000057708.1,0,0.028169014084507,0,0.028169014084507,0.0140845070422535,0.028169014084507,0.0563380281690141,0.112676056338028,0,0.0140845070422535,0.0140845070422535,0.028169014084507,0.028169014084507,0,0.0140845070422535,0.140845070422535,0,0.0140845070422535,0,0.028169014084507,0.028169014084507,0.0140845070422535,0.0422535211267606,0.0845070422535211,0.0140845070422535,0.0140845070422535,0,0.0563380281690141,0,0.0140845070422535,0.028169014084507,0.154929577464789,0.456310679611651,0.2636,0.271844660194175,0.04,0.0193071131660969,0.00796116504854369,0.242718446601942,0.300970873786408,0.213592233009709,0.242718446601942,0.0485436893203883,0.0388349514563107,0.0485436893203883,0.0388349514563107,0.0388349514563107,0.0485436893203883,0.087378640776699,0.0388349514563107,0.029126213592233,0.0970873786407767,0.0776699029126214,0.0485436893203883,0.0679611650485437,0.058252427184466,0.087378640776699,0.106796116504854,0.746268656716418,0.361172859108712,0.260869565217391,0.428571428571429,0.435897435897436,0.393939393939394,0.393939393939394,0.393939393939394,0.380952380952381,0.35,0.5,0.625,0.142857142857143,0.5,0.5,0.4,0.333333333333333,0,0,0,0,0,0.411764705882353,0.2,0.25,0.825688073394495,0.896337015121413,0.830230010952902,0.911396614566145,0.597297297297297,0.138434163701068,0.630862329803328,0.713233324403965,0.155775259223535,0.835126710936441,0.872991206250671,0.781376518218624,0.896590684770906,0.617691154422789,0.743554706245933,0.570527201346046,0.691184440485706,0.234624145785877,0.111102752402528
ENSSSCT00000039714.1,0,0,0,0.0128205128205128,0,0.0512820512820513,0.0384615384615385,0.0641025641025641,0,0,0,0.0641025641025641,0,0,0.0769230769230769,0.128205128205128,0,0,0.0128205128205128,0.0641025641025641,0.0384615384615385,0.0384615384615385,0.0512820512820513,0.102564102564103,0,0.0512820512820513,0,0.0512820512820513,0.0128205128205128,0.0384615384615385,0.0256410256410256,0.0769230769230769,0.5625,0.3073,0.3125,0.0205208333333333,0.0203851405388915,0.00760416666666663,0.177083333333333,0.260416666666667,0.21875,0.34375,0.0104166666666667,0.0416666666666667,0.0625,0.0625,0.0625,0.0833333333333333,0.0208333333333333,0.0625,0.0833333333333333,0.0208333333333333,0.09375,0.03125,0.15625,0.0104166666666667,0.0729166666666667,0.104166666666667,0.641791044776119,0.215035931453842,0.0434782608695652,0.5,0.538461538461538,0.454545454545455,0.454545454545455,0.454545454545455,0.428571428571429,0.45,0.75,0.875,0.714285714285714,0.666666666666667,0.5,0.4,0,0,0,0,0,0,0.264705882352941,0.433333333333333,0.25,0.744954128440367,0.781570806355427,0.751551661190215,0.795722478507967,0.537837837837838,0.0619217081850534,0.564296520423601,0.670506295204929,0.0721003134796238,0.835668789808917,0.818588952688274,0.702429149797571,0.782217711854991,0.626686656671664,0.668253749483154,0.598990465507572,0.635485840417039,0.387243735763098,0.212387918523893
ENSSSCT00000019719.3,0.0149253731343284,0,0,0.0149253731343284,0,0,0,0.119402985074627,0,0,0,0.0298507462686567,0,0,0.0149253731343284,0.26865671641791,0.0149253731343284,0,0,0.0298507462686567,0,0.0149253731343284,0.0149253731343284,0.164179104477612,0.0149253731343284,0.0149253731343284,0,0,0.0149253731343284,0.0149253731343284,0.0447761194029851,0.194029850746269,0.55421686746988,0.1828,0.36144578313253,0.0528915662650602,0.0236463356757193,0.0126506024096386,0.156626506024096,0.289156626506024,0.27710843373494,0.27710843373494,0.0120481927710843,0.072289156626506,0.072289156626506,0.0602409638554217,0.0481927710843374,0.036144578313253,0.0481927710843374,0.0120481927710843,0.0843373493975904,0.0963855421686747,0.0963855421686747,0.0240963855421687,0.0602409638554217,0.036144578313253,0.120481927710843,0.0481927710843374,0.447761194029851,0.22442137140385,0.217391304347826,0.428571428571429,0.333333333333333,0.454545454545455,0.454545454545455,0.454545454545455,0.285714285714286,0.05,0.25,0.125,0.142857142857143,0.166666666666667,0,0,0,0,0,0,0.5,0,0.264705882352941,0.3,0.583333333333333,0.541284403669725,0.456572669960811,0.543081416575392,0.457628142872559,0.437837837837838,0.148042704626335,0.396369137670197,0.444816501473346,0.137931034482759,0.567045139850457,0.595714609970275,0.510121457489879,0.466501595162135,0.607571214392804,0.437232962874792,0.618900729108244,0.45350680890094,0.726651480637813,0.470256999803922
ENSSSCT00000021418.2,0,0,0,0,0,0.032258064516129,0.032258064516129,0.129032258064516,0,0,0,0.032258064516129,0,0.0483870967741936,0.0967741935483871,0.145161290322581,0,0,0,0.0645161290322581,0,0.032258064516129,0.0161290322580645,0.112903225806452,0,0,0,0.0645161290322581,0,0.0161290322580645,0.0161290322580645,0.161290322580645,0.557142857142857,0.1564,0.385714285714286,0.0352857142857143,0.0282832916163339,0.0162857142857143,0.185714285714286,0.257142857142857,0.3,0.257142857142857,0.0285714285714286,0.1,0.0714285714285714,0.0571428571428571,0.0142857142857143,0.0428571428571429,0.0857142857142857,0.0571428571428571,0.0571428571428571,0.0285714285714286,0.0857142857142857,0.0285714285714286,0.0571428571428571,0,0.1,0.0714285714285714,0.253731343283582,0.221074116596505,0.0869565217391304,0.30952380952381,0.333333333333333,0.363636363636364,0.363636363636364,0.363636363636364,0.19047619047619,0.2,0.375,0.5,0.571428571428571,0.666666666666667,0,0,0,0,0,0,0,0,0.294117647058824,0.233333333333333,0.416666666666667,0.825688073394495,0.662458316091814,0.82438846294268,0.659939138879896,0.597297297297297,0.0797153024911032,0.630862329803328,0.310742030538441,0.0776464914395949,0.735717785399314,0.681282525822933,0.831983805668016,0.729048956852395,0.812218890554723,0.546133096583536,0.79388670779585,0.503121213544357,0.378132118451025,0.467699062624946
ENSSSCT00000029616.2,0,0,0,0.038961038961039,0,0.012987012987013,0,0.103896103896104,0,0,0.012987012987013,0.0519480519480519,0,0.0519480519480519,0.0519480519480519,0.168831168831169,0,0,0,0.0519480519480519,0,0.038961038961039,0.038961038961039,0.142857142857143,0,0,0.012987012987013,0,0,0.038961038961039,0.0519480519480519,0.12987012987013,0.611111111111111,0.1149,0.366666666666667,0.0294444444444444,0.0217596337409406,0.0147777777777778,0.177777777777778,0.211111111111111,0.333333333333333,0.277777777777778,0.0444444444444444,0.111111111111111,0.0666666666666667,0.0555555555555556,0.0666666666666667,0.0444444444444444,0.0222222222222222,0.0222222222222222,0.1,0.0666666666666667,0.0555555555555556,0.0666666666666667,0.0666666666666667,0.0444444444444444,0.0666666666666667,0.0444444444444444,0.552238805970149,0.165083672546359,0.347826086956522,0.476190476190476,0.538461538461538,0.545454545454545,0.545454545454545,0.545454545454545,0.238095238095238,0.3,0.5,0.75,0.571428571428571,1,0,0,0,0,0,0,0,0,0.323529411764706,0.433333333333333,0.333333333333333,0.484403669724771,0.470299691410613,0.481380065717415,0.467841852211551,0.345945945945946,0.0861209964412811,0.34947049924357,0.575810340208947,0.0884977091873644,0.647133757961784,0.662617251142853,0.47165991902834,0.498422826426255,0.579835082458771,0.513646823954927,0.594083006169377,0.536875029352369,0.753986332574032,0.406758577796206
ENSSSCT00000020360.2,0,0,0,0.027027027027027,0.027027027027027,0.0135135135135135,0.027027027027027,0.108108108108108,0,0.027027027027027,0,0.0540540540540541,0,0.0135135135135135,0.027027027027027,0.162162162162162,0.0135135135135135,0,0,0.0405405405405405,0,0.0405405405405405,0.0540540540540541,0.121621621621622,0.027027027027027,0,0,0.027027027027027,0,0.027027027027027,0.0405405405405405,0.121621621621622,0.541666666666667,0.3719,0.3125,0.04875,0.0207465680177294,0.00635416666666666,0.208333333333333,0.25,0.260416666666667,0.28125,0.0208333333333333,0.0625,0.0729166666666667,0.0208333333333333,0.0520833333333333,0.0520833333333333,0.0833333333333333,0.03125,0.0833333333333333,0.0625,0.104166666666667,0.0208333333333333,0.0625,0.0520833333333333,0.104166666666667,0.0625,0.641791044776119,0.239188672024493,0.217391304347826,0.380952380952381,0.564102564102564,0.454545454545455,0.454545454545455,0.454545454545455,0.19047619047619,0.5,0.5,0.625,0.571428571428571,0.5,0,0.2,0,0,0,0,0,0.5,0.352941176470588,0.366666666666667,0.166666666666667,0.6,0.640462821960016,0.609529025191676,0.654907444876084,0.431081081081081,0.158362989323843,0.444780635400908,0.621484061076882,0.180130214612973,0.70093091621754,0.721821169268732,0.578947368421053,0.660420188324366,0.531484257871065,0.536179223415319,0.511777902411666,0.512797633024938,0.4874715261959,0.25022999378045
ENSSSCT00000054115.1,0,0,0,0,0,0,0,0.127659574468085,0,0,0.0212765957446808,0.127659574468085,0,0.0425531914893617,0.0425531914893617,0.0851063829787234,0,0,0,0.0212765957446808,0.0212765957446808,0,0.106382978723404,0.0851063829787234,0,0.0212765957446808,0.0212765957446808,0.0212765957446808,0,0.106382978723404,0.0212765957446808,0.127659574468085,0.525423728813559,0.3162,0.322033898305085,0.0293220338983051,0.0324352787275264,0.0120338983050847,0.135593220338983,0.338983050847458,0.322033898305085,0.203389830508475,0,0.0338983050847458,0.0169491525423729,0,0.0508474576271186,0.0508474576271186,0.0338983050847458,0.0677966101694915,0.0169491525423729,0.152542372881356,0.0508474576271186,0,0.135593220338983,0.0169491525423729,0.203389830508475,0.11864406779661,0.0895522388059701,0.259348419194351,0.217391304347826,0.119047619047619,0.153846153846154,0.121212121212121,0.121212121212121,0.121212121212121,0.19047619047619,0.25,0.375,0.5,0.428571428571429,0.5,0,0.2,0,0,0,0,0,0,0.176470588235294,0.166666666666667,0.25,0.939449541284404,0.706551371613563,0.945418035779481,0.712007140335764,0.681081081081081,0.0533807829181495,0.724659606656581,0.177337262255559,0.0581142994936098,0.737867269365112,0.494826255597709,0.91497975708502,0.737681579327538,0.926536731634183,0.542930130059384,0.913208076275939,0.496385937289807,0.359908883826879,0.634627345288691
ENSSSCT00000047003.1,0,0,0,0.0140845070422535,0.0140845070422535,0.028169014084507,0.028169014084507,0.0985915492957747,0,0.0140845070422535,0.0140845070422535,0.028169014084507,0,0,0.028169014084507,0.225352112676056,0,0.0140845070422535,0,0.0563380281690141,0,0.0140845070422535,0.0422535211267606,0.112676056338028,0,0,0,0.0140845070422535,0.0140845070422535,0.028169014084507,0.0140845070422535,0.197183098591549,0.534653465346535,0.0443,0.306930693069307,0.0996039603960396,0.0197488568683719,0.019009900990099,0.217821782178218,0.247524752475248,0.257425742574257,0.277227722772277,0.0396039603960396,0.0693069306930693,0.0594059405940594,0.0594059405940594,0.0495049504950495,0.0693069306930693,0.0396039603960396,0.0891089108910891,0.0396039603960396,0.0495049504950495,0.0594059405940594,0.0594059405940594,0.0792079207920792,0.0198019801980198,0.0693069306930693,0.0792079207920792,0.716417910447761,0.247742767643265,0.217391304347826,0.404761904761905,0.461538461538462,0.484848484848485,0.484848484848485,0.484848484848485,0.19047619047619,0.25,0.375,0.5,0.285714285714286,0.5,0.25,0.2,0,0,0,0,0,0,0.294117647058824,0.333333333333333,0.5,0.680733944954128,0.752390686759935,0.665936473165389,0.746335607986179,0.505405405405405,0.34982206405694,0.624810892586989,0.557058665952317,0.324330841572221,0.786128803963199,0.812737089513612,0.663967611336032,0.776603282917692,0.537856071964018,0.614443702454971,0.500560852495794,0.571630243379384,0.350797266514806,0.164651043211505
ENSSSCT00000054194.1,0,0,0,0.0285714285714286,0,0.0142857142857143,0.0142857142857143,0.2,0,0.0142857142857143,0,0.0142857142857143,0,0,0.0142857142857143,0.2,0,0,0,0,0,0.0142857142857143,0.0142857142857143,0.171428571428571,0,0,0,0.0285714285714286,0.0142857142857143,0,0.0285714285714286,0.228571428571429,0.443037974683544,0.4762,0.417721518987342,0.0213924050632911,0.0250995246401182,0.00582278481012659,0.240506329113924,0.316455696202532,0.227848101265823,0.215189873417722,0.0379746835443038,0.0632911392405063,0.0506329113924051,0.0759493670886076,0.0126582278481013,0.0759493670886076,0.0886075949367089,0.0379746835443038,0.0253164556962025,0.0886075949367089,0.0506329113924051,0.0506329113924051,0.0379746835443038,0.0886075949367089,0.0886075949367089,0.0379746835443038,0.388059701492537,0.384363894811656,0.173913043478261,0.428571428571429,0.41025641025641,0.545454545454545,0.545454545454545,0.545454545454545,0.142857142857143,0.05,0.25,0.125,0.142857142857143,0.166666666666667,0.25,0,0,0,0,0,0,0,0.5,0.266666666666667,0.25,0.484403669724771,0.341899941982224,0.497261774370208,0.353292191019447,0.345945945945946,0.0519572953736655,0.34947049924357,0.452317171175998,0.060766819387509,0.262784349408553,0.58256921238828,0.419028340080972,0.310192281380212,0.52023988005997,0.213542468766004,0.533931575995513,0.229736877930407,0.753986332574032,0.531302116615253
ENSSSCT00000020786.3,0.0151515151515152,0,0,0.0606060606060606,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.106060606060606,0,0.0303030303030303,0,0.0303030303030303,0.0151515151515152,0.0303030303030303,0.0303030303030303,0.181818181818182,0,0,0,0.0303030303030303,0,0,0.0151515151515152,0.166666666666667,0,0,0,0.0151515151515152,0,0.0303030303030303,0.0757575757575758,0.121212121212121,0.5125,0.3739,0.35,0.01275,0.0249191649849393,0.00762499999999999,0.2125,0.275,0.2625,0.25,0.0375,0.0625,0.05,0.0875,0.125,0.025,0.0125,0.075,0.075,0.0375,0.0375,0.025,0.1125,0.0375,0.0375,0.0875,0.402985074626866,0.276301419730615,0.260869565217391,0.357142857142857,0.384615384615385,0.393939393939394,0.393939393939394,0.393939393939394,0.238095238095238,0.25,0.5,0.375,0.428571428571429,0.333333333333333,0.25,0,0,0.25,0,0,0,0,0.352941176470588,0.3,0.166666666666667,0.636697247706422,0.532934965496678,0.646038700255568,0.543739586705514,0.458108108108108,0.0281138790035587,0.475037821482602,0.474149477631931,0.0282131661442006,0.57219201491378,0.605979808285484,0.609311740890688,0.549005404504547,0.601574212893553,0.370618085226347,0.589596186203028,0.345886441553562,0.526195899772209,0.415359049445423
ENSSSCT00000020090.2,0,0.028169014084507,0,0.0422535211267606,0,0,0.028169014084507,0.112676056338028,0,0,0,0.0140845070422535,0,0.0422535211267606,0.0422535211267606,0.183098591549296,0.0140845070422535,0,0,0.028169014084507,0.028169014084507,0.028169014084507,0.028169014084507,0.126760563380282,0,0,0,0.0563380281690141,0,0.0140845070422535,0.0422535211267606,0.140845070422535,0.5,0.2092,0.375,0.0335,0.0248869008854125,0.012,0.2125,0.2875,0.2625,0.2375,0.0125,0.0625,0.0375,0.0625,0.0875,0.075,0.0125,0.0125,0.0625,0.1125,0.1,0.0125,0.0875,0.075,0.0875,0.05,0.402985074626866,0.293532338308458,0.217391304347826,0.404761904761905,0.461538461538462,0.454545454545455,0.454545454545455,0.454545454545455,0.238095238095238,0.3,0.5,0.5,0.428571428571429,0.5,0.25,0,0,0.25,0,0,0,0,0.382352941176471,0.266666666666667,0.333333333333333,0.695412844036697,0.601524162974953,0.698064987221614,0.605640282723643,0.501351351351351,0.0871886120996441,0.523449319213313,0.444682560942941,0.0860863274656378,0.614649681528663,0.695118160679543,0.698380566801619,0.654430146183515,0.667166416791604,0.4798135595344,0.648766124509254,0.445772789179542,0.44874715261959,0.380269125116617
ENSSSCT00000019788.2,0.0326086956521739,0.0108695652173913,0,0.0326086956521739,0,0.0108695652173913,0.0434782608695652,0.16304347826087,0,0,0,0.0108695652173913,0,0,0.0217391304347826,0.16304347826087,0,0,0,0.0108695652173913,0.0108695652173913,0.0217391304347826,0.0108695652173913,0.119565217391304,0.0108695652173913,0,0,0.0434782608695652,0,0.0326086956521739,0.0217391304347826,0.228260869565217,0.387387387387387,0.5387,0.36036036036036,0.00612612612612613,0.0176841592785865,0.00342342342342345,0.306306306306306,0.306306306306306,0.189189189189189,0.198198198198198,0.0720720720720721,0.027027027027027,0.036036036036036,0.0900900900900901,0.0630630630630631,0.0540540540540541,0.0990990990990991,0.0810810810810811,0.027027027027027,0.045045045045045,0.0810810810810811,0.027027027027027,0.045045045045045,0.0540540540540541,0.0630630630630631,0.0720720720720721,0.865671641791045,0.498900844614139,0.130434782608696,0.595238095238095,0.794871794871795,0.757575757575758,0.757575757575758,0.757575757575758,0.142857142857143,0.45,0.375,0.5,0.428571428571429,0.5,0,0,0,0,0,0,0,0,0.647058823529412,0.266666666666667,0.416666666666667,0.486238532110092,0.646304103558321,0.500547645125958,0.665918861561464,0.347297297297297,0.0160142348754448,0.350983358547655,0.897803375301366,0.0204967446346757,0.461205747296697,0.853747141532459,0.417004048582996,0.621835682642311,0.424662668665667,0.598717172021604,0.419097027481772,0.601575190933196,0.619589977220957,0.193652837039382
ENSSSCT00000019722.2,0,0,0,0.0307692307692308,0,0,0.0153846153846154,0.107692307692308,0,0,0,0.0923076923076923,0,0,0.0153846153846154,0.184615384615385,0,0,0,0,0,0.0307692307692308,0.0769230769230769,0.169230769230769,0,0,0,0.0153846153846154,0,0.0769230769230769,0.0307692307692308,0.153846153846154,0.546666666666667,0.5268,0.386666666666667,0.0092,0.0264180893538113,0.00533333333333331,0.186666666666667,0.266666666666667,0.253333333333333,0.293333333333333,0.04,0.0533333333333333,0.0533333333333333,0.0133333333333333,0.0266666666666667,0.04,0.08,0.04,0.08,0.0666666666666667,0.0933333333333333,0.0266666666666667,0.106666666666667,0.0133333333333333,0.12,0.106666666666667,0.328358208955224,0.233224123286009,0.304347826086957,0.357142857142857,0.358974358974359,0.424242424242424,0.424242424242424,0.424242424242424,0.19047619047619,0.15,0.5,0.375,0.571428571428571,0.5,0,0,0,0,0,0,0,0,0.294117647058824,0.366666666666667,0.25,0.563302752293578,0.384182143465667,0.576852866009492,0.39698787813388,0.404054054054054,0.0163701067615658,0.414523449319213,0.415081703723547,0.0176030865686038,0.497623116358552,0.522228640342193,0.510121457489879,0.367227592336873,0.577961019490255,0.223568179824836,0.58328659562535,0.223971446015122,0.678815489749431,0.549319995853633
ENSSSCT00000047762.1,0.0476190476190476,0.0476190476190476,0,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0119047619047619,0.0595238095238095,0.0238095238095238,0.0238095238095238,0,0.0595238095238095,0.0595238095238095,0.0119047619047619,0.0476190476190476,0.142857142857143,0.0119047619047619,0.0238095238095238,0,0.0595238095238095,0.0119047619047619,0,0.0595238095238095,0.0833333333333333,0,0,0,0.0119047619047619,0,0,0.0357142857142857,0.0952380952380952,0.587628865979381,0.2406,0.298969072164948,0.0475257731958763,0.0198414502291509,0.00907216494845363,0.278350515463918,0.134020618556701,0.350515463917526,0.237113402061856,0.0412371134020619,0.11340206185567,0.0309278350515464,0.0103092783505155,0.11340206185567,0.0824742268041237,0.0103092783505155,0.0927835051546392,0.0412371134020619,0.0412371134020619,0.103092783505155,0.0206185567010309,0.0618556701030928,0.0103092783505155,0.0515463917525773,0.0618556701030928,0.656716417910448,0.188181897529894,0.0434782608695652,0.595238095238095,0.58974358974359,0.424242424242424,0.424242424242424,0.424242424242424,0.666666666666667,0.6,0.5,0.75,0.142857142857143,0.333333333333333,0,0.4,1,0.5,0.5,0,0,0,0.235294117647059,0.4,0.333333333333333,0.677064220183486,0.722461237008008,0.681270536692223,0.733275062048128,0.487837837837838,0.155871886120996,0.508320726172466,0.646396999732119,0.149987943091391,0.811532014750251,0.76221006087737,0.661943319838057,0.749035760201895,0.476011994002999,0.474564457499916,0.426388109927089,0.409287210694575,0.289293849658314,0.168569845440974
